datasheet_id|line|button|description
93|6|•|all of the models in the unit can be equipped with 1 jump pack each (<b>power rating +1</b> if the unit contains 5 models, <b>power rating +2</b> if the unit contains 6 or more models).
94|1|•|"this model's assault cannon can be replaced with 1 weapon from the <i><span class=""tooltip00476"" data-tooltip-content=""#tooltip_content00476""><span class=""tt"">dreadnought</span> <span class=""tt"">weapons</span></span></i> list."
94|2|•|this model’s dreadnought combat weapon and storm bolter can be replaced with one of the following:
94|3|-|1 missile launcher.
94|4|-|1 dreadnought combat weapon and 1 heavy flamer.
94|5|•|if this model is from the space wolves chapter (or one of its successor chapters), its dreadnought combat weapon can be replaced with 1 great wolf claw.
94|6|•|this model’s dreadnought combat weapon can be replaced with 1 great wolf claw.
95|1|•|"this model’s assault cannon can be replaced with 1 weapon from the <i><span class=""tooltip00476"" data-tooltip-content=""#tooltip_content00476""><span class=""tt"">dreadnought</span> <span class=""tt"">weapons</span></span></i> list."
95|2|•|this model’s dreadnought combat weapon and storm bolter can be replaced with one of the following:
95|3|-|1 missile launcher.
95|4|-|1 dreadnought combat weapon and 1 heavy flamer.
95|5|•|if this model is from the space wolves chapter (or one of its successor chapters), its dreadnought combat weapon can be replaced with 1 great wolf claw.
95|6|•|this model’s dreadnought combat weapon can be replaced with 1 great wolf claw.
95|7|•|if this model is from the space wolves chapter (or one of its successor chapters), its assault cannon and dreadnought combat weapon can be replaced with 1 fenrisian great axe and 1 blizzard shield.
95|8|•|this model’s assault cannon and dreadnought combat weapon can be replaced with 1 fenrisian great axe and 1 blizzard shield.
95|9|•|if this model is from the space wolves chapter (or one of its successor chapters), its storm bolter can be replaced with 1 heavy flamer.
95|10|•|this model’s storm bolter can be replaced with 1 heavy flamer.
96|1|•|this model’s multi-melta can be replaced with 1 kheres-pattern assault cannon.
97|1|•|this model’s seismic hammer can be replaced with 1 dreadnought chainfist.
97|2|•|this model’s ironclad combat weapon and storm bolter can be replaced with 1 hurricane bolter.
97|3|•|this model’s storm bolter can be replaced with 1 heavy flamer.
97|4|•|this model’s meltagun can be replaced with 1 heavy flamer.
97|5|•|this model can be equipped with up to 2 hunter-killer missiles.
97|6|•|this model can be equipped with 1 ironclad assault launchers.
98|1|•|for every 5 models this unit contains, 1 terminator’s storm bolter can be replaced with one of the following: 1 assault cannon; 1 heavy flamer; 1 storm bolter and 1 cyclone missile launcher.
98|2|•|any number of models can each have their power fist replaced with 1 chainfist.
98|3|•|the unit can be equipped with 1 teleport homer.
99|1|•|any number of models can each have their thunder hammer and storm shield replaced with 2 lightning claws.
99|2|•|the unit can be equipped with 1 teleport homer.
102|1|•|"the assault marine sergeant's bolt pistol can be replaced with one of the following: 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
102|2|•|"the assault marine sergeant’s astartes chainsword can be replaced with 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
102|3|•|the assault marine sergeant can be equipped with 1 combat shield.
102|4|•|up to 2 assault marines can each have their bolt pistol and astartes chainsword replaced with one of the following:
102|5|-|1 plasma pistol and 1 astartes chainsword.
102|6|-|1 flamer.
102|7|•|for every 5 models in this unit, 1 model’s astartes chainsword can be replaced with 1 eviscerator.
102|8|•|all of the models in the unit can be equipped with 1 jump pack each (<b>power rating +1</b> if the unit contains 5 models, <b>power rating +2</b> if the unit contains 6 or more models).
102|9|•|if this unit is from the blood angels chapter (or one of its successor chapters), up to 2 assault marines can each have their flamer replaced with one of the following: 1 meltagun; 1 plasma gun.
102|10|•|up to 2 assault marines can each have their flamer replaced with one of the following: 1 meltagun; 1 plasma gun.
103|1|•|all of the models in the unit can have their 2 assault bolters replaced with 2 plasma exterminators each.
104|1|•|"the scout biker sergeant's bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list."
104|2|•|any number of models can each have their twin boltgun replaced with 1 astartes grenade launcher.
105|1|•|"the biker sergeant’s bolt pistol can be replaced with one of the following: 1 boltgun; 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list."
105|2|•|any number of space marine bikers can each have their bolt pistol replaced with 1 astartes chainsword.
105|3|•|"up to 2 space marine bikers can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list. a model can only take a plasma pistol if it is from the space wolves chapter (or one of its successor chapters)."
105|4|•|"up to 2 space marine bikers can each have their bolt pistol replaced with one of the following: 1 plasma pistol; 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
105|5|•|"up to 2 space marine bikers can each have their bolt pistol replaced with 1 weapon from the <i><span class=""tooltip00472"" data-tooltip-content=""#tooltip_content00472""><span class=""tt"">special</span> <span class=""tt"">weapons</span></span></i> list."
105|6|•|the attack bike’s heavy bolter can be replaced with 1 multi-melta.
106|1|•|any number of models can each have their heavy bolter replaced with 1 multi-melta.
108|1|•|any number of models can each have their heavy bolter replaced with 1 multi-melta.
109|1|•|this model can be equipped with 1 hunter-killer missile.
109|2|•|this model can be equipped with 1 additional storm bolter.
110|1|•|this model can additionally be equipped with 1 hunter-killer missile.
111|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 twin lascannon; 1 twin assault cannon.
111|2|•|this model can be equipped with 1 hunter-killer missile.
111|3|•|this model can be equipped with 1 storm bolter.
112|1|•|this model’s storm bolter can be replaced with 1 deathwind launcher.
113|1|•|this model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 1 typhoon missile launcher.
113|2|•|this model's las-talon can be replaced with 1 icarus stormcannon.
114|1|•|this model’s skyhammer missile launcher can be replaced with one of the following: 2 heavy bolters; 2 lascannons; 1 typhoon missile launcher.
115|1|•|"the devastator marine sergeant’s bolt pistol can be replaced with one of the following: 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
115|2|•|"the devastator marine sergeant’s boltgun can be replaced with one of the following: 1 weapon from the <i><span class=""tooltip00468"" data-tooltip-content=""#tooltip_content00468""><span class=""tt"">combi-weapons</span></span></i> list; 1 weapon from the <i><span class=""tooltip00469"" data-tooltip-content=""#tooltip_content00469""><span class=""tt"">pistols</span></span></i> list; 1 weapon from the <i><span class=""tooltip00470"" data-tooltip-content=""#tooltip_content00470""><span class=""tt"">melee</span> <span class=""tt"">weapons</span></span></i> list."
115|3|•|"up to 4 devastator marines can each have their boltgun replaced with 1 weapon from the <i><span class=""tooltip00474"" data-tooltip-content=""#tooltip_content00474""><span class=""tt"">heavy</span> <span class=""tt"">weapons</span></span></i> list."
115|4|•|the unit can be equipped with 1 armorium cherub.
116|1|•|any number of models can each have their hurricane bolter replaced with 1 centurion missile launcher.
116|2|•|any number of models can each have their grav-cannon replaced with one of the following: 2 heavy bolters; 2 lascannons.
117|1|•|all of the models in the unit can have their plasma incinerator replaced with 1 assault plasma incinerator each.
117|2|•|all of the models in the unit can have their plasma incinerator replaced with 1 heavy plasma incinerator each.
117|3|•|the hellblaster sergeant’s bolt pistol can be replaced with 1 plasma pistol.
119|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
119|2|•|this model can be equipped with 1 hunter-killer missile.
119|3|•|this model can be equipped with 1 storm bolter.
120|1|•|this model's whirlwind vengeance launcher can be replaced with 1 whirlwind castellan launcher.
120|2|•|this model can be equipped with 1 hunter-killer missile.
120|3|•|this model can be equipped with 1 storm bolter.
121|1|•|this model can be equipped with 1 vindicator siege shield.
121|2|•|this model can be equipped with 1 hunter-killer missile.
121|3|•|this model can be equipped with 1 storm bolter.
122|1|•|this model can be equipped with 1 hunter-killer missile.
122|2|•|this model can be equipped with 1 storm bolter.
123|1|•|this model can be equipped with 1 hunter-killer missile.
123|2|•|this model can be equipped with 1 storm bolter.
124|1|•|this model’s twin assault cannon can be replaced with one of the following: 1 twin heavy plasma cannon; 1 twin lascannon.
124|2|•|this model's typhoon missile launcher can be replaced with one of the following: 1 twin heavy bolter; 1 twin multi-melta.
124|3|•|this model can be equipped with 2 hurricane bolters.
125|1|•|this model can be equipped with 1 hunter-killer missile.
125|2|•|this model can be equipped with 1 storm bolter.
