datasheet_id|line|ability_id|cost|model|Unnamed: 7
2054|7|1000|0||
2054|6|1002|0||
2054|5|998|2||
2054|3|999|0||
2054|2|955|0||
2054|4|1001|0||
2054|1|954|0||
2055|1|954|0||
2055|2|955|0||
2055|3|999|0||
2055|4|2441|0||
2055|5|1004|0||
2055|6|3927|0||
2055|7|1000|0||
2056|1|954|0||
2056|2|955|0||
2057|2|955|0||
2057|6|1028|0||
2057|5|1027|0||
2057|1|954|0||
2057|3|1025|0||
2057|4|1026|0||
2058|1|954|0||
2058|2|955|0||
2058|3|1039|0||
2058|4|1040|0||
2058|5|1038|0||
2058|6|1037|0||
2059|5|1041|0||
2059|6|1042|0||
2059|4|1043|0||
2059|2|955|0||
2059|1|954|0||
2059|3|2442|0||
2060|1|1104|0||
2060|2|1107|0||
2060|3|1108|0||
2061|1|1104|0||
2061|2|1105|0||
2061|3|1134|0||
2062|4|1512|0||
2062|3|1513|0||
2062|5|3066|0||
2062|1|1509|0||
2062|2|3932|0||
2063|1|1507|0||
2063|2|3936|0||
2063|3|1508|0||
2063|4|3940|0||
2063|5|3942|0||
2063|6|3943|0||
2063|7|3941|0||
2063|8|5572|0||
2063|9|5573|0||
2063|10|5574|0||
2063|11|5575|0||
2063|12|5576|0||
2063|13|6977|0||
2064|7|5565|0||
2064|9|6977|0||
2064|6|3946|0||
2064|5|3945|0||
2064|8|3947|0||
2064|3|1508|0||
2064|2|3936|0||
2064|4|1524|0||
2064|1|1507|0||
2065|1|1507|0||
2065|2|3936|0||
2065|3|1508|0||
2065|4|3949|0||
2065|5|3950|0||
2065|6|5594|0||
2065|7|6977|0||
2066|7|6977|0||
2066|6|3955|5||
2066|5|3956|0||
2066|2|3936|0||
2066|3|1508|0||
2066|1|1507|0||
2066|4|3957|0||
2067|7|6977|0||
2067|1|1509|0||
2067|2|3961|0||
2067|3|5603|0||
2067|4|1517|0||
2067|5|5598|0||
2067|6|5602|5||
2068|4|6977|0||
2068|3|5607|0||
2068|1|5606|0||
2068|2|3969|0||
2069|1|1507|0||
2069|2|3936|0||
2069|3|1508|0||
2069|4|3068|0||
2069|5|3948|0||
2069|6|6977|0||
2070|6|1525|0||
2070|9|6977|0||
2070|8|3939|0||
2070|7|3938|0||
2070|5|3937|10||
2070|4|1524|0||
2070|3|1508|0||
2070|2|3936|0||
2070|1|1507|0||
2071|1|1507|0||
2071|2|3936|0||
2071|3|1508|0||
2071|4|1531|0||
2071|5|3953|0||
2071|6|3068|0||
2071|7|3948|0||
2071|8|6977|0||
2072|6|3948|0||
2072|7|6977|0||
2072|4|1533|0||
2072|5|3068|0||
2072|3|1508|0||
2072|2|3936|0||
2072|1|1507|0||
2073|1|1509|0||
2073|2|3072|0||
2073|3|1514|0||
2073|4|1512|0||
2074|8|6977|0||
2074|6|3965|0||
2074|5|3964|0||
2074|7|3966|0||
2074|3|1508|0||
2074|2|3936|0||
2074|1|1507|0||
2074|4|3068|0||
2076|7|6977|0||
2076|6|4818|0||
2076|4|4449|0||
2076|5|4003|0||
2076|2|168|0||
2076|1|3528|0||
2076|3|4465|0||
2077|1|4971|0||
2077|2|4972|0||
2077|3|4973|0||
2079|5|4118|0||
2079|6|4341|0||
2079|4|4119|0||
2079|3|4120|0||
2079|2|4117|0||
2079|1|5745|0||
2080|1|2|0||
2080|2|5745|0||
2080|3|9|0||
2080|4|10|5||
2080|5|4121|0||
2081|1|5485|0||
2081|2|4145|0||
2081|3|5508|0||
2081|4|1412|0||
2082|5|1411|10||
2082|4|4149|0||
2082|2|5508|0||
2082|1|5485|0||
2082|3|4148|0||
2083|1|5485|0||
2083|2|4152|0||
2083|3|5508|0||
2083|4|5511|0||
2083|5|4153|0||
2084|4|4152|0||
2084|1|5485|0||
2084|2|5508|0||
2084|3|5512|0||
2085|10|4156|0||
2085|7|4159|0||
2085|9|4157|20||
2085|6|4160|0||
2085|8|4158|0||
2085|4|4161|0||
2085|3|4162|0||
2085|2|5513|0||
2085|1|5485|0||
2085|5|5514|0||
2086|8|4156|0||
2086|7|4157|20||
2086|6|4163|0||
2086|5|4161|0||
2086|4|4162|0||
2086|3|4158|0||
2086|2|4159|0||
2086|1|5485|0||
2087|9|4156|0||
2087|8|4157|20||
2087|7|4163|0||
2087|6|4161|0||
2087|1|5485|0||
2087|4|4158|0||
2087|3|4159|0||
2087|2|4164|0||
2087|5|4162|0||
2088|1|6170|0||
2088|2|6220|0||
2088|3|6221|0||
2088|4|6222|0||
2089|4|4817|0||
2089|3|4303|0||
2089|5|4308|0||
2089|1|4816|0||
2089|2|4305|0||
2090|1|1468|0||
2090|2|1470|0||
2090|3|6030|0||
2090|4|4309|0||
2090|5|4311|0||
2090|6|4312|0||
2091|8|4314|0||
2091|7|5577|0||
2091|6|4316|0||
2091|5|4318|0||
2091|9|6977|0||
2091|3|4317|0||
2091|2|4315|0||
2091|1|1509|0||
2091|4|4319|0||
2092|7|4728|0||
2092|5|4321|0||
2092|4|4322|0||
2092|6|4323|0||
2092|2|4698|0||
2092|1|843|0||
2092|3|4727|0||
2093|1|4324|0||
2094|1|3528|0||
2094|2|131|0||
2094|3|4449|0||
2094|4|1856|0||
2094|5|4340|0||
2094|6|6977|0||
2098|4|6977|0||
2098|3|4350|0||
2098|1|3528|0||
2098|2|4349|0||
2099|1|3528|0||
2099|2|4444|0||
2099|3|4450|0||
2099|4|4453|0||
2099|5|132|0||
2100|6|6977|0||
2100|1|3528|0||
2100|2|4351|0||
2100|3|4352|0||
2100|4|4450|0||
2100|5|4453|0||
2101|3|6977|0||
2101|1|3528|0||
2101|2|4444|0||
2102|1|3528|0||
2102|2|4353|0||
2102|3|185|0||
2102|4|4452|0||
2102|5|6977|0||
2103|3|4354|0||
2103|1|3528|0||
2103|2|4444|0||
2103|4|6977|0||
2104|5|6977|0||
2104|3|4467|0||
2104|4|4452|0||
2104|1|3528|0||
2104|2|185|0||
2105|1|3528|0||
2105|2|6977|0||
2108|1|843|0||
2108|2|4698|0||
2108|3|4740|0||
2108|4|4359|0||
2108|5|4735|0||
2109|5|4361|0||
2109|3|4360|0||
2109|4|846|0||
2109|1|843|0||
2109|2|4698|0||
2110|1|843|0||
2110|2|4698|0||
2110|3|842|0||
2110|4|4363|0||
2111|6|4366|0||
2111|1|843|0||
2111|2|842|0||
2111|3|4698|0||
2111|4|4364|0||
2111|5|4365|0||
2112|2|4698|0||
2112|3|4742|0||
2112|1|843|0||
2112|4|4367|0||
2114|2|4698|0||
2114|1|843|0||
2114|3|842|0||
2115|4|4761|0||
2115|3|4369|0||
2115|5|4760|0||
2115|1|843|0||
2115|2|4698|0||
2116|1|843|0||
2116|2|4698|0||
2116|3|842|0||
2116|4|4363|0||
2116|5|4759|0||
2163|1|3528|0||
2163|2|2169|0||
2163|3|4449|0||
2163|4|6977|0||
2173|6|6977|0||
2173|5|4453|0||
2173|4|146|0||
2173|2|2175|0||
2173|1|3528|0||
2173|3|2181|0||
2190|1|3528|0||
2190|2|2173|0||
2190|3|4454|0||
2190|4|136|0||
2190|5|4452|0||
2190|6|4455|0||
2190|7|6977|0||
2199|4|6977|0||
2199|1|3528|0||
2199|2|4456|0||
2199|3|4457|0||
2202|2|4444|0||
2202|3|6977|0||
2202|1|3528|0||
2203|1|7396|0||
2203|2|7439|0||
2203|3|1611|0||
2203|4|7440|0||
2203|5|6977|0||
2217|1|3528|0||
2217|2|4444|0||
2217|3|4453|0||
2217|4|6977|0||
2234|6|4453|0||
2234|7|6977|0||
2234|4|175|0||
2234|5|4450|0||
2234|2|4444|0||
2234|1|3528|0||
2234|3|4448|0||
2252|1|3528|0||
2252|2|4452|0||
2252|3|4470|0||
2252|4|6977|0||
2255|1|3528|0||
2255|2|4452|0||
2255|3|4470|0||
2255|4|6977|0||
2258|3|4470|0||
2258|1|3528|0||
2258|2|4452|0||
2258|4|6977|0||
2263|4|6977|0||
2263|3|4452|0||
2263|1|3528|0||
2263|2|190|0||
2266|1|3528|0||
2266|2|213|0||
2266|3|6977|0||
2267|1|3528|0||
2267|2|4473|0||
2267|3|2189|0||
2267|4|213|0||
2267|5|2192|5||
2267|6|6977|0||
2268|4|2192|5||
2268|3|213|0||
2268|5|6977|0||
2268|1|3528|0||
2268|2|2189|0||
2269|1|3528|0||
2269|2|2189|0||
2269|3|213|0||
2269|4|2192|5||
2269|5|6977|0||
2270|1|3528|0||
2270|2|4479|0||
2270|3|4478|0||
2270|4|6977|0||
2271|6|4482|0||
2271|9|6977|0||
2271|8|4484|0||
2271|7|4483|0||
2271|5|4481|0||
2271|3|4480|0||
2271|2|4445|0||
2271|1|3528|0||
2271|4|2169|0||
2272|7|6977|0||
2272|1|3528|0||
2272|2|131|0||
2272|3|4505|0||
2272|4|4504|0||
2272|5|4503|0||
2272|6|4506|0||
2273|8|6977|0||
2273|7|4510|0||
2273|6|4509|0||
2273|5|131|0||
2273|2|4445|0||
2273|3|4507|0||
2273|1|3528|0||
2273|4|4508|0||
2274|4|4513|0||
2274|3|4512|0||
2274|5|4514|0||
2274|1|3528|0||
2274|2|4511|0||
2274|6|6977|0||
2275|5|4451|30||
2275|6|6977|0||
2275|4|4515|0||
2275|2|4512|0||
2275|3|4513|0||
2275|1|3620|0||
2276|1|3528|0||
2276|2|4516|0||
2276|3|137|0||
2276|4|6977|0||
2277|1|3528|0||
2277|2|137|0||
2277|3|4465|0||
2277|4|4517|0||
2277|5|6977|0||
2278|6|6977|0||
2278|5|143|0||
2278|4|4519|0||
2278|3|4518|0||
2278|2|4445|0||
2278|1|3528|0||
2279|1|3528|0||
2279|2|4502|0||
2279|3|4445|0||
2279|4|4521|0||
2279|5|4523|0||
2279|6|143|0||
2279|7|4522|0||
2279|8|6977|0||
2280|5|6977|0||
2280|3|4525|0||
2280|4|131|0||
2280|1|3528|0||
2280|2|4524|0||
2281|7|6977|0||
2281|1|3528|0||
2281|2|4502|0||
2281|3|5327|0||
2281|4|4526|0||
2281|5|4525|0||
2281|6|131|0||
2282|4|4527|0||
2282|3|4508|0||
2282|5|6977|0||
2282|1|3528|0||
2282|2|4445|0||
2283|7|6977|0||
2283|6|4529|0||
2283|5|4527|0||
2283|1|3528|0||
2283|3|4528|0||
2283|2|4445|0||
2283|4|4508|0||
2284|6|4531|0||
2284|1|3528|0||
2284|2|4502|0||
2284|3|4465|0||
2284|4|4532|0||
2284|5|4530|5||
2284|7|6977|0||
2285|4|6977|0||
2285|2|4502|0||
2285|1|3528|0||
2285|3|4451|3||
2286|1|3528|0||
2286|2|4502|0||
2286|3|6977|0||
2287|1|3528|0||
2287|2|4465|0||
2287|3|4533|0||
2287|4|4534|0||
2287|5|4530|5||
2287|6|4531|0||
2287|7|6977|0||
2288|3|4535|0||
2288|4|6977|0||
2288|2|213|0||
2288|1|3528|0||
2289|1|3528|0||
2289|2|4562|0||
2289|3|131|0||
2289|4|4567|0||
2289|5|4568|0||
2289|6|4569|0||
2289|7|4571|0||
2289|8|4570|0||
2289|9|6977|0||
2290|7|4573|0||
2290|3|4448|0||
2290|8|6977|0||
2290|6|4572|0||
2290|1|3528|0||
2290|4|131|0||
2290|2|4562|0||
2290|5|4571|0||
2291|8|6977|0||
2291|6|4571|0||
2291|5|4574|0||
2291|7|136|0||
2291|3|4563|0||
2291|2|4562|0||
2291|1|3528|0||
2291|4|131|0||
2292|1|3528|0||
2292|2|4562|0||
2292|3|137|0||
2292|4|4575|0||
2292|5|4576|0||
2292|6|4577|0||
2292|7|6977|0||
2293|5|4579|0||
2293|4|143|0||
2293|6|4580|0||
2293|2|4562|0||
2293|1|3528|0||
2293|3|4578|0||
2293|7|6977|0||
2294|6|4451|25||
2294|7|6977|0||
2294|4|143|0||
2294|5|4580|0||
2294|3|4579|0||
2294|2|4562|0||
2294|1|3528|0||
2295|1|3528|0||
2295|2|4562|0||
2295|3|4563|0||
2295|4|4581|0||
2295|5|4582|0||
2295|6|4583|0||
2295|7|4584|0||
2295|8|6977|0||
2296|7|6977|0||
2296|6|4586|0||
2296|5|4571|0||
2296|3|4585|0||
2296|2|4562|0||
2296|1|3528|0||
2296|4|131|0||
2297|1|3528|0||
2297|2|4562|0||
2297|3|4448|0||
2297|4|4579|0||
2297|5|143|0||
2297|6|4580|0||
2297|7|6977|0||
2298|7|4589|0||
2298|8|6977|0||
2298|6|4588|0||
2298|5|4587|0||
2298|3|4448|0||
2298|2|4562|0||
2298|1|3528|0||
2298|4|138|0||
2299|1|3528|0||
2299|2|4562|0||
2299|3|4448|0||
2299|4|4590|0||
2299|5|138|0||
2299|6|4591|0||
2299|7|4592|0||
2299|8|6977|0||
2300|8|6977|0||
2300|7|4593|5||
2300|6|132|0||
2300|5|4594|0||
2300|2|4444|0||
2300|3|4562|0||
2300|1|3528|0||
2300|4|4448|0||
2301|6|4593|5||
2301|1|3528|0||
2301|2|4444|0||
2301|3|4562|0||
2301|4|4448|0||
2301|5|132|0||
2302|8|4593|5||
2302|2|4562|0||
2302|7|132|0||
2302|9|6977|0||
2302|6|4596|0||
2302|1|3528|0||
2302|4|4595|0||
2302|3|4448|0||
2302|5|4594|0||
2303|7|4597|0||
2303|6|4588|0||
2303|5|4587|0||
2303|8|6977|0||
2303|3|4563|0||
2303|2|4562|0||
2303|1|3528|0||
2303|4|136|0||
2304|1|3528|0||
2304|2|4562|0||
2304|3|4563|0||
2304|4|148|0||
2304|5|136|0||
2304|6|4598|0||
2304|7|3601|0||
2304|8|6977|0||
2305|5|4599|0||
2305|7|6977|0||
2305|4|136|0||
2305|6|4600|0||
2305|2|4562|0||
2305|1|3528|0||
2305|3|4563|0||
2306|1|3528|0||
2306|2|4444|0||
2306|3|4562|0||
2306|4|4563|0||
2306|5|185|0||
2306|6|6977|0||
2307|4|4602|0||
2307|3|4601|0||
2307|5|6977|0||
2307|1|3528|0||
2307|2|4563|0||
2308|1|3528|0||
2308|2|4563|0||
2308|3|4601|0||
2308|4|6977|0||
2309|8|196|0||
2309|1|3528|0||
2309|2|4563|0||
2309|3|4603|0||
2309|4|4477|0||
2309|5|200|0||
2309|6|4476|0||
2309|7|4604|0||
2309|9|6977|0||
2310|8|6977|0||
2310|6|4604|0||
2310|5|4605|0||
2310|7|196|0||
2310|3|4476|0||
2310|1|3528|0||
2310|4|200|0||
2310|2|4563|0||
2311|1|3528|0||
2311|2|4608|0||
2311|3|4609|0||
2311|4|131|0||
2311|5|6977|0||
2312|1|3528|0||
2312|2|4609|0||
2312|3|4610|0||
2312|4|131|0||
2312|5|6977|0||
2313|5|6977|0||
2313|3|143|0||
2313|4|4612|0||
2313|1|3528|0||
2313|2|4611|0||
2314|1|3528|0||
2314|2|4613|0||
2314|3|137|0||
2314|4|6977|0||
2315|1|3528|0||
2315|2|4444|0||
2315|3|4614|0||
2315|4|149|4||
2315|5|132|5||
2315|6|6977|0||
2316|6|4615|0||
2316|7|6977|0||
2316|5|4616|0||
2316|3|4607|0||
2316|1|3528|0||
2316|2|4444|0||
2316|4|4617|0||
2317|1|3528|0||
2317|2|4444|0||
2317|3|4448|0||
2317|4|175|0||
2317|5|4615|5||
2317|6|132|0||
2317|7|6977|0||
2318|3|185|0||
2318|4|6977|0||
2318|1|3528|0||
2318|2|4444|0||
2319|1|3528|0||
2319|2|196|0||
2319|3|4476|0||
2319|4|200|0||
2319|5|4477|0||
2319|6|4619|0||
2319|7|4620|0||
2319|8|4618|5||
2319|9|198|10||
2319|10|6977|0||
2322|5|5245|0||
2322|6|4635|0||
2322|7|6977|0||
2322|3|4634|0||
2322|2|4448|0||
2322|1|3528|0||
2322|4|4636|0||
2323|1|3528|0||
2323|2|4448|0||
2323|3|4637|0||
2323|4|4638|0||
2323|5|4639|0||
2323|6|137|0||
2323|7|6977|0||
2324|7|6977|0||
2324|5|4634|0||
2324|4|5245|0||
2324|6|4636|0||
2324|2|4633|0||
2324|1|3528|0||
2324|3|4635|0||
2325|5|4641|0||
2325|4|4636|0||
2325|6|6977|0||
2325|2|4465|0||
2325|1|3528|0||
2325|3|4640|0||
2326|1|3528|0||
2326|2|4448|0||
2326|3|4642|0||
2326|4|4643|0||
2326|5|4644|0||
2326|6|6977|0||
2327|5|6977|0||
2327|4|4647|0||
2327|1|3528|0||
2327|2|4645|0||
2327|3|4646|0||
2328|1|3528|0||
2328|2|4648|0||
2328|3|4636|0||
2328|4|4649|0||
2328|5|4650|0||
2328|6|4635|0||
2328|7|6977|0||
2329|4|4651|0||
2329|3|4635|0||
2329|5|6977|0||
2329|1|3528|0||
2329|2|4636|0||
2330|1|3528|0||
2330|2|4447|0||
2330|3|4633|0||
2330|4|4652|0||
2330|5|4636|0||
2330|6|4653|0||
2330|7|132|0||
2331|5|4591|0||
2331|1|3528|0||
2331|2|4633|0||
2331|3|4590|0||
2331|4|4654|0||
2331|6|6977|0||
2332|6|132|5||
2332|7|6977|0||
2332|5|4582|0||
2332|1|3528|0||
2332|3|138|0||
2332|4|4655|0||
2332|2|4448|0||
2333|1|3528|0||
2333|2|4633|0||
2333|3|4635|0||
2333|4|4636|0||
2333|5|132|10||
2333|6|6977|0||
2334|1|3528|0||
2334|2|4633|0||
2334|3|4655|0||
2334|4|4582|0||
2334|5|132|10||
2334|6|6977|0||
2335|6|6977|0||
2335|5|132|5||
2335|4|5249|0||
2335|3|4632|0||
2335|2|4631|0||
2335|1|3528|0||
2336|1|3528|0||
2336|2|5249|0||
2336|3|132|5||
2336|4|4656|5||
2336|5|6977|0||
2337|1|3528|0||
2337|2|4451|4||
2337|3|132|4||
2337|4|6977|0||
2338|7|6977|0||
2338|6|4661|0||
2338|5|4660|0||
2338|1|3528|0||
2338|3|4658|0||
2338|2|4657|0||
2338|4|4659|0||
2339|1|3528|0||
2339|2|4448|0||
2339|3|175|0||
2339|4|132|0||
2339|5|6977|0||
2340|7|6977|0||
2340|6|132|0||
2340|4|4664|0||
2340|5|4665|0||
2340|2|4662|0||
2340|1|3528|0||
2340|3|4663|0||
2341|1|3528|0||
2341|2|4666|0||
2341|3|4465|0||
2341|4|4663|0||
2341|5|4668|0||
2341|6|4466|5||
2341|7|6977|0||
2342|5|4663|0||
2342|7|6977|0||
2342|6|4668|0||
2342|4|4670|0||
2342|3|4465|0||
2342|2|4669|0||
2342|1|3528|0||
2343|1|4633|0||
2343|2|6977|0||
2344|1|3528|0||
2344|2|4633|0||
2344|3|132|5||
2344|4|6977|0||
2345|1|4633|0||
2345|2|4671|0||
2345|3|6977|0||
2346|6|6977|0||
2346|5|132|5||
2346|4|4632|0||
2346|2|4631|0||
2346|1|3528|0||
2346|3|4445|0||
2347|1|3528|0||
2347|2|4672|0||
2347|3|5249|0||
2347|4|206|5||
2347|5|132|5||
2347|6|6977|0||
2348|6|200|0||
2348|7|6977|0||
2348|4|4477|0||
2348|5|4476|0||
2348|2|4673|0||
2348|1|3528|0||
2348|3|196|0||
2349|6|200|0||
2349|1|3528|0||
2349|2|4673|0||
2349|3|196|0||
2349|4|4477|0||
2349|5|4476|0||
2349|7|6977|0||
2350|3|4732|0||
2350|4|4356|0||
2350|1|843|0||
2350|2|4698|0||
2351|7|849|30||
2351|6|857|5||
2351|5|846|0||
2351|1|843|0||
2351|3|4361|0||
2351|2|4698|0||
2351|4|4360|0||
2352|5|2726|0||
2352|1|843|0||
2352|2|4698|0||
2352|3|4735|0||
2352|4|4736|0||
2352|6|4734|10||
2353|4|4737|0||
2353|5|4738|0||
2353|2|4698|0||
2353|1|843|0||
2353|3|4735|0||
2354|1|843|0||
2354|2|4698|0||
2354|3|4735|0||
2354|4|4739|0||
2354|5|853|0||
2355|1|843|0||
2355|2|4698|0||
2355|3|4697|0||
2355|4|4743|0||
2355|5|4744|0||
2355|6|4361|0||
2356|6|4750|0||
2356|5|4749|0||
2356|4|4748|0||
2356|1|4697|0||
2356|2|4698|0||
2356|3|4747|0||
2357|1|843|0||
2357|2|892|0||
2357|3|2736|0||
2357|4|896|0||
2357|5|4753|0||
2358|5|4755|0||
2358|7|4757|0||
2358|4|4363|0||
2358|6|4756|0||
2358|2|4698|0||
2358|1|843|0||
2358|3|842|0||
2359|1|843|0||
2359|2|4698|0||
2359|3|842|0||
2359|4|4363|0||
2359|5|4759|0||
2360|15|4778|0||
2360|14|4777|0||
2360|13|4776|0||
2360|12|4775|0||
2360|11|4774|0||
2360|10|4773|0||
2360|9|4720|0||
2360|8|4772|0||
2360|6|4770|0||
2360|5|4769|0||
2360|4|4768|0||
2360|3|4767|0||
2360|2|4698|0||
2360|1|843|0||
2360|7|4771|0||
2361|1|843|0||
2361|2|4698|0||
2361|3|4780|0||
2361|4|4781|0||
2361|5|4782|0||
2361|6|4783|0||
2362|6|4787|0||
2362|7|4788|0||
2362|5|4786|0||
2362|1|843|0||
2362|3|4784|0||
2362|2|912|0||
2362|4|4785|0||
2363|1|4796|0||
2363|2|4797|0||
2364|1|7396|0||
2364|2|7462|0||
2364|3|7463|5||
2364|4|6977|0||
2367|8|6977|0||
2367|7|197|0||
2367|6|4798|0||
2367|5|199|0||
2367|3|200|0||
2367|2|196|0||
2367|1|3528|0||
2367|4|203|0||
2368|1|3528|0||
2368|2|192|0||
2368|3|6977|0||
2369|1|3528|0||
2369|2|4799|0||
2369|3|4960|0||
2369|4|6977|0||
2370|1|5873|0||
2370|2|6977|0||
2371|4|6977|0||
2371|3|5870|0||
2371|1|2261|0||
2371|2|5869|0||
2372|1|3528|0||
2372|2|190|0||
2372|3|4452|0||
2372|4|6977|0||
2373|1|1191|0||
2373|2|1192|0||
2373|3|1193|0||
2373|4|4883|0||
2373|5|4884|0||
2374|1|1201|5||
2375|2|4886|0||
2375|1|4885|0||
2376|1|1204|0||
2376|2|2400|0||
2376|3|4890|0||
2376|4|4891|0||
2376|5|6977|0||
2377|1|4892|0||
2378|1|4893|0||
2378|2|4894|0||
2378|3|1240|0||
2378|4|1239|0||
2379|5|6977|0||
2379|3|2382|0||
2379|4|2383|0||
2379|1|4887|0||
2379|2|4905|0||
2380|1|4913|0||
2380|2|4914|0||
2380|3|4915|0||
2380|4|4916|0||
2380|5|4917|0||
2381|1|4918|0||
2381|2|4919|0||
2381|3|4920|0||
2382|1|1205|0||
2382|2|4887|0||
2382|3|6977|0||
2383|4|6977|0||
2383|3|1209|0||
2383|1|1207|0||
2383|2|1208|0||
2384|1|2353|0||
2384|2|1209|0||
2384|3|1214|0||
2384|4|165|0||
2384|5|1197|0||
2384|6|6977|0||
2385|1|1191|0||
2385|2|1192|0||
2385|3|1193|0||
2386|5|4967|0||
2386|4|1192|0||
2386|2|4894|0||
2386|1|1191|0||
2386|3|4893|0||
2387|1|4922|0||
2387|2|4894|0||
2387|3|4921|0||
2388|1|4923|0||
2388|2|4924|0||
2389|1|4922|0||
2389|2|4894|0||
2390|4|6977|0||
2390|1|7396|0||
2390|2|4979|0||
2390|3|4993|0||
2391|6|6977|0||
2391|5|4982|0||
2391|4|4981|0||
2391|1|7396|0||
2391|2|4979|0||
2391|3|4980|0||
2392|5|4989|15||
2392|1|7396|0||
2392|2|4979|0||
2392|3|4990|0||
2392|4|4988|15||
2392|6|6977|0||
2393|5|6977|0||
2393|3|4977|0||
2393|4|4978|0||
2393|2|1982|0||
2393|1|7396|0||
2394|1|7396|0||
2394|2|2933|0||
2394|3|2934|0||
2394|4|6977|0||
2395|1|7396|0||
2395|2|4979|0||
2395|3|4993|0||
2395|4|6977|0||
2396|3|4992|0||
2396|4|6977|0||
2396|1|7396|0||
2396|2|4991|0||
2397|1|7396|0||
2397|2|4979|0||
2397|3|4994|0||
2397|4|6977|0||
2398|1|7396|0||
2398|2|4979|0||
2398|3|4993|0||
2398|4|6977|0||
2399|1|7396|0||
2399|2|4979|0||
2399|3|4993|0||
2399|4|6977|0||
2400|4|6977|0||
2400|3|5009|0||
2400|1|7396|0||
2400|2|4979|0||
2401|1|7396|0||
2401|2|4979|0||
2401|3|4980|0||
2401|4|4981|0||
2401|5|4982|0||
2401|6|6977|0||
2402|1|7396|0||
2402|2|4995|0||
2402|3|6977|0||
2403|2|4979|0||
2403|6|6977|0||
2403|5|4983|0||
2403|1|7396|0||
2403|3|4980|0||
2403|4|4981|0||
2404|5|4984|0||
2404|1|7396|0||
2404|2|2029|0||
2404|3|4985|0||
2404|4|2028|0||
2404|6|6977|0||
2405|5|5015|0||
2405|4|5016|0||
2405|6|6977|0||
2405|2|2029|0||
2405|1|7396|0||
2405|3|4985|0||
2406|3|5008|0||
2406|4|6977|0||
2406|1|7396|0||
2406|2|4979|0||
2407|1|7396|0||
2407|2|4979|0||
2407|3|5007|0||
2407|4|6977|0||
2408|1|7396|0||
2408|2|4979|0||
2408|3|5017|0||
2408|4|6977|0||
2409|1|7396|0||
2409|2|4979|0||
2409|3|5012|0||
2409|4|6977|0||
2410|5|6977|0||
2410|4|2038|0||
2410|1|7396|0||
2410|2|4979|0||
2410|3|5013|0||
2411|1|7396|0||
2411|2|4997|0||
2411|3|4999|0||
2411|4|2041|0||
2411|5|2044|0||
2411|6|4998|0||
2411|7|6977|0||
2412|7|4996|0||
2412|8|6977|0||
2412|5|4999|0||
2412|6|2044|0||
2412|3|4997|0||
2412|2|2041|0||
2412|1|7396|0||
2412|4|4998|0||
2413|1|7396|0||
2413|2|4979|0||
2413|3|4997|0||
2413|4|4999|0||
2413|5|4998|0||
2413|6|5000|0||
2413|7|5001|0||
2413|8|6977|0||
2414|8|6977|0||
2414|7|5002|0||
2414|6|5000|0||
2414|5|4998|0||
2414|3|4997|0||
2414|2|4979|0||
2414|1|7396|0||
2414|4|4999|0||
2415|9|6977|0||
2415|8|2057|0||
2415|7|2055|0||
2415|6|5000|0||
2415|5|4998|0||
2415|3|4997|0||
2415|2|2053|0||
2415|1|7396|0||
2415|4|4999|0||
2416|7|5000|0||
2416|10|6977|0||
2416|9|5014|0||
2416|8|2059|0||
2416|6|4998|0||
2416|1|7396|0||
2416|4|4997|0||
2416|3|2053|0||
2416|2|4979|0||
2416|5|4999|0||
2417|1|7396|0||
2417|2|4979|0||
2417|3|4997|0||
2417|4|4999|0||
2417|5|4998|0||
2417|6|2044|0||
2417|7|6977|0||
2418|6|6977|0||
2418|5|4982|0||
2418|4|4981|0||
2418|2|4979|0||
2418|1|7396|0||
2418|3|4980|0||
2419|1|7396|0||
2419|2|4979|0||
2419|3|4990|0||
2419|4|4988|15||
2419|5|4989|15||
2419|6|6977|0||
2421|5|6977|0||
2421|3|4977|0||
2421|4|4978|0||
2421|1|7396|0||
2421|2|1982|0||
2422|1|7396|0||
2422|2|2933|0||
2422|3|2934|0||
2422|4|6977|0||
2423|1|7396|0||
2423|2|4979|0||
2423|3|4993|0||
2423|4|6977|0||
2424|3|4992|0||
2424|4|6977|0||
2424|1|7396|0||
2424|2|4991|0||
2425|1|7396|0||
2425|2|4979|0||
2425|3|4994|0||
2425|4|6977|0||
2426|1|7396|0||
2426|2|4979|0||
2426|3|4993|0||
2426|4|6977|0||
2427|1|7396|0||
2427|2|4979|0||
2427|3|4993|0||
2427|4|6977|0||
2428|4|6977|0||
2428|3|5009|0||
2428|1|7396|0||
2428|2|4979|0||
2429|1|7396|0||
2429|2|4979|0||
2429|3|4980|0||
2429|4|4981|0||
2429|5|4982|0||
2429|6|6977|0||
2430|1|7396|0||
2430|2|4995|0||
2430|3|6977|0||
2431|6|6977|0||
2431|4|4981|0||
2431|5|4983|0||
2431|2|4979|0||
2431|3|4980|0||
2431|1|7396|0||
2432|5|4984|0||
2432|4|2028|0||
2432|6|6977|0||
2432|2|2029|0||
2432|1|7396|0||
2432|3|4985|0||
2433|1|7396|0||
2433|2|2029|0||
2433|3|4985|0||
2433|4|5016|0||
2433|5|5015|0||
2433|6|6977|0||
2434|4|6977|0||
2434|3|5008|0||
2434|2|4979|0||
2434|1|7396|0||
2435|1|7396|0||
2435|2|4979|0||
