wargear_id|line|name|Range|type|S|AP|D|abilities
201|1|Gauntlets of Ultramar (shooting)|24|Rapid Fire 2|4|-1|2|
202|1|Gauntlets of Ultramar (melee)|Melee|Melee|x2|-3|D3|
203|1|The Talassarian Tempest Blade|Melee|Melee|+1|-3|D3|When resolving an attack made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target and the attack sequence ends.
204|1|The Rod of Tigurius|Melee|Melee|+3|-3|D3|
205|1|Master-crafted boltgun|24|Rapid Fire 1|4|-1|2|
205|2|Flamer|12|Assault D6|4|0|1|Each time an attack is made with this weapon profile, that attack automatically hits the target.
206|1|Quietus|36|Heavy 2|4|-2|2|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
207|1|One-handed|Melee|Melee|+2|-3|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
207|2|Two-handed|Melee|Melee|x2|-3|3|
208|1|Sweeping blow|Melee|Melee|+3|-3|2|
208|2|Thrusting strike|Melee|Melee|x2|-4|3|Each time an attack is made with this weapon profile, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
210|1|Raven’s Talons|Melee|Melee|User|-3|2|When resolving an attack made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
211|1|Gauntlet of the Forge|12|Assault D6|5|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
212|1|Spear of Vulkan|Melee|Melee|+2|-2|D3|
213|1|Moonfang|Melee|Melee|+2|-3|D3|When resolving an attack made with this weapon against a <a href=/wh40k9ed/the-rules/core-rules/#Characters>CHARACTER</a> unit, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> and you can re-roll the damage roll.
252|1|Fragstorm missile|96|Heavy 2D6|4|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
252|2|Krakstorm missile|96|Heavy D6|8|-3|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
258|1|Nightwing|12|Assault 3|3|0|1|
300|1|Gatling psilencer|24|Heavy 12|5|-1|1|
301|1|Heavy incinerator|12|Heavy 2D6|6|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
302|1|Heavy psycannon|24|Heavy 6|8|-2|2|
303|1|Incinerator|12|Heavy D6|6|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
304|1|Psilencer|24|Heavy 6|4|-1|1|
305|1|Psycannon|24|Heavy 3|7|-1|2|
306|1|Psyk-out grenades|6|Grenade D3|2|0|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. When resolving an attack made with this weapon against a <a href=/wh40k9ed/the-rules/core-rules/#PSYCHIC-PHASE>PSYKER</a> unit or a DAEMON unit, a <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 6+ inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target and the attack sequence ends.
307|1|Black Blade of Antwyr|Melee|Melee|+1|-3|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target in addition to any normal damage.
308|1|Dreadfist|Melee|Melee|x2|-3|2|
309|1|Malleus Argyrum|Melee|Melee|x2|-3|3|
310|1|Nemesis daemon greathammer|Melee|Melee|x2|-4|D3+3|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
311|1|Nemesis daemon hammer|Melee|Melee|x2|-2|3|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
312|1|Nemesis falchion|Melee|Melee|User|-2|1|Each time the bearer fights, if it is equipped with one or more Nemesis falchions, it makes 1 additional attack using this profile.
313|1|Nemesis force halberd|Melee|Melee|+2|-2|2|
314|1|Nemesis force sword|Melee|Melee|+1|-3|2|
315|1|Mighty strike|Melee|Melee|+4|-3|D6|
315|2|Sweeping blow|Melee|Melee|User|-2|2|Make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> for each attack made with this profile, instead of 1.
316|1|Nemesis warding stave|Melee|Melee|+3|-1|2|
317|1|The Titansword|Melee|Melee|+4|-4|3|
325|1|Airbursting fragmentation projector|24|Assault D6|4|-1|1|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. <a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. This weapon can target units that are not visible to the bearer.
326|1|Burst cannon|18|Assault 6|5|0|1|
327|1|Cluster rocket system|48|Heavy 4D6|5|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
328|1|Standard|18|Assault 3|7|-2|1|
328|2|Overcharge|18|Assault 3|8|-2|2|Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer’s unit suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
329|1|Standard|36|Heavy 6|7|-2|2|
329|2|Overcharge|36|Heavy 6|8|-2|3|Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer’s unit suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
330|1|Destroyer missile|72|Heavy 1|12|-5|2D3|The bearer can only shoot with each destroyer missile it is equipped with once per battle. Each time the bearer is selected to shoot, it cannot shoot with more than two of the destroyer missiles it is equipped with.
331|1|Fusion blaster|18|Assault 1|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
332|1|Fusion collider|24|Heavy 3|9|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
333|1|Heavy burst cannon|36|Heavy 12|6|-2|2|
334|1|Heavy rail rifle|60|Heavy 2|9|-4|D3+3|Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any other damage.
335|1|High-output burst cannon|18|Assault 10|5|-1|1|
336|1|High-yield missile pod|30|Heavy 4|7|-2|2|
337|1|Standard|72|Heavy 6|7|-3|3|
337|2|Overcharge|72|Heavy 6|8|-3|4|Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer’s unit suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
338|1|Standard|60|Heavy 3D3|7|-2|2|
338|2|Overcharge|60|Heavy 3D3|8|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer’s unit suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
339|1|Standard|30|Heavy 3|7|-2|1|
339|2|Overcharge|30|Heavy 3|8|-2|2|If any unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> of 1 are made for attacks with this weapon profile, the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
340|1|Kroot gun|48|Heavy 2|7|-1|2|
341|1|Kroot rifle (shooting)|24|Rapid Fire 1|4|0|1|
342|1|Longshot pulse rifle|48|Rapid Fire 1|5|-2|1|
343|1|Markerlight|36|Heavy 1|-|-|-|Markerlights
344|1|Missile pod|30|Assault 2|7|-2|2|
345|1|Neutron blaster|18|Assault 2|5|-3|2|
347|1|Plasma rifle|30|Assault 1|8|-4|3|
348|1|Focused shot|24|Heavy 2|16|-4|12|
348|2|Dispersed shot|48|Heavy 6|12|-2|4|
349|1|Close range|8|Assault 2|6|-2|1|
349|2|Long range|14|Assault 2|5|-1|1|
351|1|Pulse carbine|24|Assault 2|5|0|1|
352|1|Pulse driver cannon|72|Heavy 3D3|10|-4|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
353|1|Pulse pistol|12|Pistol 1|5|0|1|
354|1|Pulse rifle|36|Rapid Fire 1|5|-1|1|
355|1|Standard|30|Assault 8|7|-2|1|
355|2|Overcharge|30|Assault 8|8|-2|2|Each time an unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 is made for an attack with this weapon profile, the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
356|1|Rail rifle|30|Heavy 1|8|-4|3|Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any other damage.
357|1|Railgun|72|Heavy 1|14|-6|D3+6|Each time an attack is made with this weapon, <a href=/wh40k9ed/the-rules/core-rules/#Invulnerable-Saves>invulnerable saving throws</a> cannot be made against that attack. Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to any other damage.
358|1|Seeker missile|72|Heavy 1|9|-3|2D3|The bearer can only shoot with each seeker missile it is equipped with once per battle.
359|1|Smart missile system|30|Heavy 4|5|-1|1|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. This weapon can target units that are not visible to the bearer. Each time an attack is made with this weapon, the target does not receive the benefits of <a href=/wh40k9ed/the-rules/core-rules/#Light-Cover>Light Cover</a> against that attack.
360|1|Supremacy railgun|72|Heavy 2|12|-4|D3+3|Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to any other damage.
361|1|Strike|Melee|Melee|x2|-3|3|
361|2|Sweep|Melee|Melee|+1|-2|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
364|1|Kroot rifle (melee)|Melee|Melee|User|-1|1|
365|1|Krootox fists|Melee|Melee|User|-2|2|
366|1|Ripping fangs|Melee|Melee|User|-1|1|
367|1|Ritual blade|Melee|Melee|+1|-1|1|
368|1|Crushing feet|Melee|Melee|User|-2|2|Make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> for each attack made with this weapon, instead of 1. Each hit roll is treated as a separate attack.
371|1|Twin hazard burst cannons|18|Assault 8|5|0|1|
372|1|Twin plasma rifle|24|Rapid Fire 2|6|-3|1|
373|1|Defensive charge|12|Assault 1|5|0|1|
374|1|EMP|24|Assault 1|1|0|1|Each time an attack is made with this weapon against a <span class=kwb>VEHICLE</span> unit, on a successful <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>, the target suffers 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> and the attack sequence ends.
374|2|Hyper density sabot|36|Assault 2|9|-2|2|
374|3|Ionic cluster-beam shell|24|Assault D6|6|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
375|1|Fletchette pod|12|Assault 5|3|0|1|
376|1|Fusion cascade|12|Assault D3|8|-4|D6|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
377|1|Fusion eradicator|24|Heavy 5|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
378|1|Heavy rail cannon|72|Heavy 2|14|-5|D3+6|Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to any other damage.
380|1|High intensity markerlight|36|Heavy 3|-|-|-|Markerlight
381|1|Standard|24|Heavy 6|8|-1|2|
381|2|Nova|24|Heavy 6|9|-1|3|If any unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> of 1 are made for attacks with this weapon profile, the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
382|1|Long-barrelled burst cannon|36|Heavy 4|5|0|1|
385|1|Nexus missile launcher|60|Heavy 3D6|6|-3|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
386|1|Phased ion gun|30|Assault 4|6|-1|1|
387|1|Standard|12|Heavy 2D6|6|-2|1|Each time an attack is made with this weapon profile, that attack automatically hits the target.
387|2|Nova|12|Heavy 3D6|6|-2|1|Each time an attack is made with this weapon profile, that attack automatically hits the target.
388|1|Standard|60|Heavy 3D3|6|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
388|2|Nova|60|Heavy 9|7|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
390|1|Concentrated|90|Heavy 2|10|-4|5|
390|2|Dispersed|72|Heavy D6|8|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
391|1|Skyspear missile rack|72|Heavy D6|6|-2|2|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
392|1|Swiftstrike railgun|48|Heavy 2|10|-4|D3+3|Each time a successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> is made for an attack with this weapon, the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any other damage.
393|1|Standard|60|Heavy 9|7|-2|2|
393|2|Overcharge|60|Heavy 3D6|8|-2|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time the bearer shoots with this weapon profile, if any unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> of 1 are made for attacks with this weapon, the bearer suffers D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> after shooting with this weapon.
395|1|Twin swiftstrike burst cannon|36|Heavy 16|6|-1|1|
396|1|Twin T’au plasma cannon|48|Heavy 6|7|-3|2|
397|1|Swiftstrike burst cannon|36|Heavy 12|6|-1|1|
401|1|Bone mace|Melee|Melee|+1|-2|2|Each time the bearer fights, it makes 1 additional attack with this weapon, and no more than 1 attack can be made with this weapon while resolving that fight.
402|1|Bone sabres|Melee|Melee|+1|-4|3|
403|1|Bonesword|Melee|Melee|+2|-2|2|
405|1|Crushing claw|Melee|Melee|+3|-3|2|
410|1|Monstrous bonesword|Melee|Melee|+3|-4|3|
411|1|Massive crushing claws|Melee|Melee|x2|-5|D3+3|
412|1|Monstrous crushing claw|Melee|Melee|+4|-3|D3+2|
414|1|Sweep|Melee|Melee|User|-3|2|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
414|2|Strike|Melee|Melee|+3|-4|2D3|
415|1|Monstrous scything talon|Melee|Melee|User|-3|2|Each time the bearer fights, it makes 1 additional attack with this weapon.
416|1|Massive toxic lashes (melee)|Melee|Melee|User|-2|1|Each time an attack is made with this weapon against a unit (excluding <span class=kwb>VEHICLE</span> or <span class=kwb>TITANIC</span> units), an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ is always successful.
417|1|Powerful limbs|Melee|Melee|User|-1|2|
419|1|Ravenous maw|Melee|Melee|User|-1|2|Each time an attack is made with this weapon, make 3 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
420|1|Rending claw|Melee|Melee|+1|-4|1|
421|1|Shovelling claws|Melee|Melee|x2|-3|D3+3|
422|1|Scything talon|Melee|Melee|User|-1|1|Each time the bearer fights, it makes 1 additional attack with this weapon.
423|1|Scything wings|Melee|Melee|User|-2|2|
424|1|Thresher scythe|Melee|Melee|4|-1|1|Each time the bearer fights, it makes 3 additional attacks with this weapon, and no more than 3 attacks can be made with this weapon while resolving that fight.
426|1|Toxinspike|Melee|Melee|User|-3|2|Each time the bearer fights, it makes 1 additional attack with this weapon, and no more than 1 attack can be made with this weapon while resolving that fight.
428|1|Acid spray|18|Heavy D6+6|6|-3|2|Each time an attack is made with this weapon, that attack automatically hits the target.
429|1|Barbed strangler|36|Assault D6|6|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
430|1|Bio-electric pulse|12|Assault 8|5|0|1|
431|1|Bio-electric pulse with containment spines|12|Assault 8|5|-2|1|
432|1|Bio-plasma|12|Assault D3|6|-3|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
433|1|Bio-plasmic cannon|36|Heavy D3+6|8|-4|3|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
435|1|Deathspitter|24|Assault 3|5|-2|1|
436|1|Deathspitter with slimer maggots|24|Assault 3|7|-3|1|
437|1|Devourer|18|Assault 5|4|0|1|
438|1|Devourer with brainleech worms|18|Assault 6|6|0|1|
439|1|Drool cannon|18|Assault 2D6|6|-2|1|Each time an attack is made with this weapon, that attack automatically hits the target.
440|1|Burning spray|12|Assault D6|6|-2|2|Each time an attack is made with this weapon, that attack automatically hits the target.
440|2|Pyrogout|18|Assault 2D6|4|-1|1|Each time an attack is made with this weapon, that attack automatically hits the target.
442|1|Fleshborer|18|Assault 1|5|-1|1|
443|1|Fleshborer hive|24|Assault 30|5|-1|1|
444|1|Grasping tongue|12|Assault 1|6|-3|3|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule.
445|1|Heavy venom cannon|36|Heavy 3|9|-3|4|
446|1|Impaler cannon|24|Heavy 3|6|-2|2|<span class=tooltip00881 data-tooltip-content=#tooltip_content00881><span class=tt kwbu>Indirect</span> <span class=tt kwbu>Fire</span></span>. This weapon can target units that are not visible to the bearer, as long as the target is visible to a friendly <span class=tooltip00882 data-tooltip-content=#tooltip_content00882 data-tooltip-anchor=#tooltip_content00882><span class=kwb2>&lt;<span class=kwb3>H</span>IVE</span> <span class=kwb>FLEET&gt;</span> <span class=kwb>SYNAPSE</span></span> model. Each time an attack is made with this weapon, the target does not receive the benefits of <a href=/wh40k9ed/the-rules/core-rules/#Light-Cover>Light Cover</a> against that attack.
447|1|Massive toxic lashes (shooting)|8|Assault 2D6|User|-2|1|Each time an attack is made with this weapon against a unit (excluding <span class=kwb>VEHICLE</span> or <span class=kwb>TITANIC</span> units), an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ is always successful.
