id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
381|Strike Squad|GK|13.0|Troops|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
382|Brotherhood Terminator Squad|GK|13.0|Troops|If this unit contains 6 or more models, it has <b>Power Rating 22</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
383|Purifier Squad|GK|13.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 14</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
384|Paladin Squad|GK|13.0|Elites|If this unit contains 6 or more models, it has <b>Power Rating 26</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
385|Paladin Ancient|GK|13.0|Elites|"A Paladin Ancient is equipped with: storm bolter; frag grenades; krak grenades. Your army can only include one <span class=""tooltip00117"" data-tooltip-content=""#tooltip_content00117"" data-tooltip-anchor=""#tooltip_content00117""><span class=""kwb"">PALADIN</span> <span class=""kwb"">ANCIENT</span></span>."||False
386|Brotherhood Apothecary|GK|13.0|Elites|A Brotherhood Apothecary is equipped with: Nemesis force sword; frag grenades; krak grenades.||False
387|Interceptor Squad|GK|13.0|Fast Attack|If this unit contains 6 or more models, it has <b>Power Rating 16</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
388|Purgation Squad|GK|13.0|Heavy Support|If this unit contains 6 or more models, it has <b>Power Rating 12</b>. Every model is equipped with: storm bolter; Nemesis force sword; frag grenades; krak grenades.||False
389|Nemesis Dreadknight|GK|13.0|Heavy Support|A Nemesis Dreadknight is equipped with: 2 dreadfists.||False
390|Dreadnought|GK|13.0|Elites|A Dreadnought is equipped with: assault cannon; storm bolter; Dreadnought combat weapon.||False
391|Land Raider|GK|13.0|Heavy Support|A Land Raider is equipped with: twin heavy bolter; 2 twin lascannons.||False
392|Land Raider Crusader|GK|13.0|Heavy Support|A Land Raider Crusader is equipped with: 2 hurricane bolters; twin assault cannon.||False
393|Land Raider Redeemer|GK|13.0|Heavy Support|A Land Raider Redeemer is equipped with: 2 flamestorm cannons; twin assault cannon.||False
395|Razorback|GK|13.0|Dedicated Transport|A Razorback is equipped with: twin heavy bolter.||False
396|Rhino|GK|13.0|Dedicated Transport|A Rhino is equipped with: storm bolter.||False
397|Servitors|GK|13.0|Elites|Every model is equipped with: servo-arm.|30.0|True
398|Stormraven Gunship|GK|13.0|Flyers|A Stormraven Gunship is equipped with: 2 stormstrike missile launchers; twin assault cannon; typhoon missile launcher.||False
399|Brotherhood Techmarine|GK|13.0|HQ|A Brotherhood Techmarine is equipped with: boltgun; flamer; plasma cutter; Omnissian power axe; 2 servo-arms; frag grenades; krak grenades.||False
400|Venerable Dreadnought|GK|13.0|Elites|A Venerable Dreadnought is equipped with: assault cannon; storm bolter; Dreadnought combat weapon.||False
402|Commander in Coldstar Battlesuit|TAU|28.0|HQ|A Commander in Coldstar Battlesuit is equipped with: high-output burst cannon; target lock.||False
403|Tactical Drones|TAU|28.0|Fast Attack|This unit is equipped with 4 of the following, in any combination: 1 Gun Drone; 1 Marker Drone; 1 Shield Drone. A Gun Drone is equipped with: 2 pulse carbines. A Marker Drone is equipped with: markerlight.||False
404|Ethereal|TAU|28.0|HQ|An Ethereal is equipped with: honour stave.||False
405|Cadre Fireblade|TAU|28.0|HQ|A Cadre Fireblade is equipped with: Fireblade pulse rifle; markerlight.||False
406|Commander Farsight|TAU|28.0|HQ|"Commander Farsight is equipped with: high-intensity plasma rifle; Dawn Blade. Your army can only include one <span class=""tooltip00433"" data-tooltip-content=""#tooltip_content00433"" data-tooltip-anchor=""#tooltip_content00433""><span class=""kwb"">COMMANDER</span> <span class=""kwb"">FARSIGHT</span></span> model."||False
407|Commander Shadowsun|TAU|28.0|HQ|"Commander Shadowsun is equipped with: flechette launcher; 2 high-energy fusion blasters; light missile pod; pulse pistol; Advanced Guardian Drone; Command-link Drone. Your army can only include one <span class=""tooltip00434"" data-tooltip-content=""#tooltip_content00434"" data-tooltip-anchor=""#tooltip_content00434""><span class=""kwb"">COMMANDER</span> <span class=""kwb"">SHADOWSUN</span></span> model."||False
408|Aun’Shi|TAU|28.0|HQ|"Aun’Shi is equipped with: Fidelity. Your army can only include one <span class=""tooltip00435"" data-tooltip-content=""#tooltip_content00435"" data-tooltip-anchor=""#tooltip_content00435""><span class=""kwb"">AUN’SHI</span></span> model."||False
409|Aun’Va|TAU|28.0|HQ|"Aun’Va is equipped with: nothing. Every Ethereal Guard is equipped with: supreme honour blade. Your army can only include one <span class=""tooltip00436"" data-tooltip-content=""#tooltip_content00436"" data-tooltip-anchor=""#tooltip_content00436""><span class=""kwb"">AUN’VA</span></span> unit."|100.0|True
410|Darkstrider|TAU|28.0|HQ|"Darkstrider is equipped with: markerlight; Shade. Your army can only include one <span class=""tooltip00437"" data-tooltip-content=""#tooltip_content00437"" data-tooltip-anchor=""#tooltip_content00437""><span class=""kwb"">DARKSTRIDER</span></span> model."||False
411|Strike Team|TAU|28.0|Troops|If this unit contains a Support Turret model, it has <b>Power Rating 5</b>.<br><ul><li>The Fire Warrior Shas’ui and every Fire Warrior is equipped with: pulse rifle; pulse pistol.</li><li>A Support Turret is equipped with: missile pod.</li></ul>|80.0|True
412|Breacher Team|TAU|28.0|Troops|If this unit contains a Support Turret model, it has <b>Power Rating 6</b>.<br><ul><li>The Breacher Fire Warrior Shas’ui and every Breacher Fire Warrior is equipped with: pulse blaster; pulse pistol.</li><li>A Support Turret is equipped with: missile pod.</li></ul>|85.0|True
413|Kroot Carnivores|TAU|28.0|Troops|If this unit contains 11 or more models, it has <b>Power Rating 6</b>. Every model is equipped with: Kroot rifle; quill grenades.||False
414|Krootox Riders|TAU|28.0|Elites|If this unit contains 2 models, it has <b>Power Rating 4</b>. If this unit contains 3 models, it has <b>Power Rating 6</b>. Every model is equipped with: Kroot gun; Krootox fists.||False
415|Kroot Hounds|TAU|28.0|Fast Attack|If this unit contains between 5 and 8 models, it has <b>Power Rating 2</b>. If this unit contains 9 or more models, it has <b>Power Rating 3</b>. Every model is equipped with: ripping fangs.||False
416|Kroot Shaper|TAU|28.0|HQ|A Kroot Shaper is equipped with: Shaper Kroot rifle; ritual blade.||False
417|Stealth Battlesuits|TAU|28.0|Elites|If this unit contains 4 or more models, it has <b>Power Rating 8</b>. Every model is equipped with: burst cannon.||False
418|Crisis Battlesuits|TAU|28.0|Elites|If this unit contains 4 or more models, it has <b>Power Rating 18</b>. Every model is equipped with: burst cannon.||False
419|Crisis Bodyguards|TAU|28.0|Elites|If this unit contains between 3 and 4 models, it has <b>Power Rating 12</b>. If this unit contains 5 or more models, it has <b>Power Rating 18</b>. Every model is equipped with: burst cannon.||False
420|Ghostkeel Battlesuit|TAU|28.0|Elites|A Ghostkeel Shas’vre is equipped with: fusion collider; 2 T’au flamers; Ghostkeel fists; drone controller. This unit is equipped with 2 Stealth Drones.|160.0|True
421|Riptide Battlesuit|TAU|28.0|Heavy Support|A Riptide Shas’vre is equipped with: heavy burst cannon; 2 plasma rifles; Riptide fists.||False
422|Pathfinder Team|TAU|28.0|Fast Attack|Every model is equipped with: markerlight; pulse carbine; pulse pistol.|90.0|True
423|Piranhas|TAU|28.0|Fast Attack|If this unit contains 2 Piranha models, it has <b>Power Rating 8</b>. If this unit contains 3 Piranha models, it has <b>Power Rating 12</b>. If this unit contains 4 Piranha models, it has <b>Power Rating 16</b>. If this unit contains 5 Piranha models, it has <b>Power Rating 20</b>. Every model is equipped with: Piranha burst cannon. For each Piranha model in this unit, this unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines.||False
424|Devilfish|TAU|28.0|Dedicated Transport|A Devilfish is equipped with: accelerator burst cannon. This unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines.||False
425|Razorshark Strike Fighter|TAU|28.0|Flyers|A Razorshark Strike Fighter is equipped with: accelerator burst cannon; quad ion turret; 2 seeker missiles.||False
426|Sun Shark Bomber|TAU|28.0|Flyers|A Sun Shark Bomber is equipped with: markerlight; missile pod; 2 seeker missiles. This unit is equipped with 2 Interceptor Drones. An Interceptor Drone is equipped with: 2 ion rifles.||False
427|Vespid Stingwings|TAU|28.0|Fast Attack|If this unit contains between 6 and 9 models, it has <b>Power Rating 5</b>. If this unit contains 10 or more models, it has <b>Power Rating 7</b>. Every model is equipped with: neutron blaster; Stingwing claws.||False
428|Firesight Marksman|TAU|28.0|Elites|A Firesight Marksman is equipped with: markerlight; pulse pistol. This unit is equipped with 3 Sniper Drones. A Sniper Drone is equipped with: longshot pulse rifle.|70.0|True
430|Sky Ray Gunship|TAU|28.0|Heavy Support|A Sky Ray Gunship is equipped with: 2 markerlights; seeker missile rack. This unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines.||False
431|Longstrike|TAU|28.0|HQ|"Longstrike is equipped with: railgun. This unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines. Your army can only include one <span class=""tooltip00442"" data-tooltip-content=""#tooltip_content00442"" data-tooltip-anchor=""#tooltip_content00442""><span class=""kwb"">LONGSTRIKE</span></span> model."||False
432|Hammerhead Gunship|TAU|28.0|Heavy Support|A Hammerhead Gunship is equipped with: railgun. This unit is equipped with 2 Gun Drones. A Gun Drone is equipped with: 2 pulse carbines.||False
433|Broadside Battlesuits|TAU|28.0|Heavy Support|If this unit contains 2 models, it has <b>Power Rating 10</b>. If this unit contains 3 models, it has <b>Power Rating 15</b>. Every model is equipped with: heavy rail rifle; crushing bulk.||False
434|Stormsurge|TAU|28.0|Lords of War|A Stormsurge is equipped with: cluster rocket system; 4 destroyer missiles; twin T’au flamer; pulse driver cannon; 2 smart missile systems; drone controller; target lock; velocity tracker; thunderous footfalls.||False
435|Tidewall Droneport|TAU|28.0|Fortifications|||False
436|Tidewall Shieldline|TAU|28.0|Fortifications|If this unit contains a Tidewall Defence Platform, it has <b>Power Rating 8</b>.||False
437|Tidewall Gunrig|TAU|28.0|Fortifications|A Tidewall Gunrig is equipped with: supremacy railgun.||False
438|Shas’o R’myr|TAU|145.0|HQ|"Shas’o R’myr is equipped with: miniaturised flechette pod; twin plasma rifle. You can only include one <span class=""tooltip00444"" data-tooltip-content=""#tooltip_content00444"" data-tooltip-anchor=""#tooltip_content00444""><span class=""kwb"">SHAS’O</span> <span class=""kwb"">R’MYR</span></span> model in your army."||False
439|Shas’o R’alai|TAU|146.0|HQ|"Shas’o R’alai is equipped with: drone controller; experimental pulse submunitions rifle. Blacklight Marker Drones are equipped with: markerlight. Your army can only include one <span class=""tooltip00445"" data-tooltip-content=""#tooltip_content00445"" data-tooltip-anchor=""#tooltip_content00445""><span class=""kwb"">SHAS’O</span> <span class=""kwb"">R’ALAI</span></span> model."|100.0|True
440|Commander in XV81 Crisis Battlesuit|TAU|145.0|HQ|"This unit can contain up to two Tactical Drones for <b>Power Rating +1</b>. A Commander in XV81 Crisis Battlesuit is equipped with: plasma rifle; smart missile system. You can only include one <span class=""tooltip00446"" data-tooltip-content=""#tooltip_content00446"" data-tooltip-anchor=""#tooltip_content00446""><span class=""kwb"">XV81</span> <span class=""kwb"">CRISIS</span> <span class=""kwb"">COMMANDER</span></span> model in your army."||False
441|DX4 Technical Drones|TAU|145.0|Elites|If this unit contains between 3 and 4 models, it has <b>Power Rating 4</b>. If this unit contains between 5 and 6 models, it has <b>Power Rating 6</b>. If this unit contains between 7 and 8 models, it has <b>Power Rating 8</b>. If this unit contains 9 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: defensive charge.||False
442|Commander in XV84 Crisis Battlesuit|TAU|145.0|HQ|"This unit can contain up to two <a href=""/wh40k9ed/factions/t-au-empire/Tactical-Drones"">Tactical Drones</a> for <b>Power Rating +1</b>. A Commander in VX84 Crisis Battlesuit is equipped with: plasma rifle; markerlight; target lock. You can only include one <span class=""tooltip00447"" data-tooltip-content=""#tooltip_content00447"" data-tooltip-anchor=""#tooltip_content00447""><span class=""kwb"">XV84</span> <span class=""kwb"">CRISIS</span> <span class=""kwb"">COMMANDER</span></span> model in your army"||False
443|XV9 Hazard Battlesuits|TAU|146.0|Elites|If this unit contains 2 Hazard Battlesuit models, it has <b>Power Rating 6</b>. If this unit contains 3 Hazard Battlesuit models, it has <b>Power Rating 9</b>. A Hazard Battlesuit is equipped with: 2 twin hazard burst cannons.||False
444|XV109 Y’vahra Battlesuit|TAU|146.0|Fast Attack|An Y’vahra Battlesuit is equipped with: fletchette pod; ionic discharge cannon; phased plasma-flamer.||False
445|XV107 R’varna Battlesuit|TAU|146.0|Fast Attack|An R’varna Battlesuit is equipped with: 2 pulse submunitions cannons.||False
446|KX139 Ta’unar Supremacy Armour|TAU|146.0|Lords of War|A KX139 Ta’unar Supremacy Armour is equipped with: 4 burst cannons; 3 pulse ordinance drivers; 4 smart missile systems; 2 tri-axis ion cannons; crushing feet.||False
447|Tetras|TAU|146.0|Fast Attack|If this unit contains 3 models, it has <b>Power Rating 6</b>. If this unit contains 4 models, it has <b>Power Rating 8</b>. Every model is equipped with: markerlight; 2 pulse rifles.||False
448|TX42 Piranhas|TAU|145.0|Fast Attack|Increase this unit’s <b>Power Rating by +3</b> for every additional TX42 Piranha it includes. Every model is equipped with: 2 plasma rifles.||False
449|Heavy Gun Drones|TAU|145.0|Heavy Support|If this unit contains 3-4 models, it has <b>Power Rating 6</b>. If it contains 5 or more models, it has <b>Power Rating 9</b>. Every model is equipped with: burst cannon; markerlight.||False
452|DX-6 Remora Stealth Drones|TAU|146.0|Flyers|If this unit contains 2 models, it has <b>Power Rating 6</b>. If this unit contains 3 models, it has <b>Power Rating 9</b>. If this unit contains 4 models, it has <b>Power Rating 12</b>. Every model is equipped with: 2 long-barrelled burst cannons; markerlight; 2 remora seeker missiles.||False
453|AX-5-2 Barracuda|TAU|146.0|Flyers|An AX-5-2 Barracuda is equipped with: 2 long-barreled burst cannons; swiftstrike burst cannon; 2 missile pods.||False
