id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
426|sun shark bomber|tau|28.0|flyers|a sun shark bomber is equipped with: markerlight; missile pod; 2 seeker missiles. this unit is equipped with 2 interceptor drones. an interceptor drone is equipped with: 2 ion rifles.||False
427|vespid stingwings|tau|28.0|fast attack|if this unit contains between 6 and 9 models, it has power rating 5. if this unit contains 10 or more models, it has power rating 7. every model is equipped with: neutron blaster; stingwing claws.||False
428|firesight marksman|tau|28.0|elites|a firesight marksman is equipped with: markerlight; pulse pistol. this unit is equipped with 3 sniper drones. a sniper drone is equipped with: longshot pulse rifle.|70.0|True
430|sky ray gunship|tau|28.0|heavy support|a sky ray gunship is equipped with: 2 markerlights; seeker missile rack. this unit is equipped with 2 gun drones. a gun drone is equipped with: 2 pulse carbines.||False
431|longstrike|tau|28.0|hq|longstrike is equipped with: railgun. this unit is equipped with 2 gun drones. a gun drone is equipped with: 2 pulse carbines. your army can only include one longstrike model.||False
432|hammerhead gunship|tau|28.0|heavy support|a hammerhead gunship is equipped with: railgun. this unit is equipped with 2 gun drones. a gun drone is equipped with: 2 pulse carbines.||False
433|broadside battlesuits|tau|28.0|heavy support|if this unit contains 2 models, it has power rating 10. if this unit contains 3 models, it has power rating 15. every model is equipped with: heavy rail rifle; crushing bulk.||False
434|stormsurge|tau|28.0|lords of war|a stormsurge is equipped with: cluster rocket system; 4 destroyer missiles; twin t’au flamer; pulse driver cannon; 2 smart missile systems; drone controller; target lock; velocity tracker; thunderous footfalls.||False
435|tidewall droneport|tau|28.0|fortifications|||False
436|tidewall shieldline|tau|28.0|fortifications|if this unit contains a tidewall defence platform, it has power rating 8.||False
437|tidewall gunrig|tau|28.0|fortifications|a tidewall gunrig is equipped with: supremacy railgun.||False
438|shas’o r’myr|tau|145.0|hq|shas’o r’myr is equipped with: miniaturised flechette pod; twin plasma rifle. you can only include one shas’o r’myr model in your army.||False
439|shas’o r’alai|tau|146.0|hq|shas’o r’alai is equipped with: drone controller; experimental pulse submunitions rifle. blacklight marker drones are equipped with: markerlight. your army can only include one shas’o r’alai model.|100.0|True
440|commander in xv81 crisis battlesuit|tau|145.0|hq|this unit can contain up to two tactical drones for power rating +1. a commander in xv81 crisis battlesuit is equipped with: plasma rifle; smart missile system. you can only include one xv81 crisis commander model in your army.||False
441|dx4 technical drones|tau|145.0|elites|if this unit contains between 3 and 4 models, it has power rating 4. if this unit contains between 5 and 6 models, it has power rating 6. if this unit contains between 7 and 8 models, it has power rating 8. if this unit contains 9 or more models, it has power rating 10. every model is equipped with: defensive charge.||False
442|commander in xv84 crisis battlesuit|tau|145.0|hq|this unit can contain up to two tactical drones for power rating +1. a commander in vx84 crisis battlesuit is equipped with: plasma rifle; markerlight; target lock. you can only include one xv84 crisis commander model in your army||False
443|xv9 hazard battlesuits|tau|146.0|elites|if this unit contains 2 hazard battlesuit models, it has power rating 6. if this unit contains 3 hazard battlesuit models, it has power rating 9. a hazard battlesuit is equipped with: 2 twin hazard burst cannons.||False
444|xv109 y’vahra battlesuit|tau|146.0|fast attack|an y’vahra battlesuit is equipped with: fletchette pod; ionic discharge cannon; phased plasma-flamer.||False
445|xv107 r’varna battlesuit|tau|146.0|fast attack|an r’varna battlesuit is equipped with: 2 pulse submunitions cannons.||False
446|kx139 ta’unar supremacy armour|tau|146.0|lords of war|a kx139 ta’unar supremacy armour is equipped with: 4 burst cannons; 3 pulse ordinance drivers; 4 smart missile systems; 2 tri-axis ion cannons; crushing feet.||False
447|tetras|tau|146.0|fast attack|if this unit contains 3 models, it has power rating 6. if this unit contains 4 models, it has power rating 8. every model is equipped with: markerlight; 2 pulse rifles.||False
448|tx42 piranhas|tau|145.0|fast attack|increase this unit’s power rating by +3 for every additional tx42 piranha it includes. every model is equipped with: 2 plasma rifles.||False
449|heavy gun drones|tau|145.0|heavy support|if this unit contains 3-4 models, it has power rating 6. if it contains 5 or more models, it has power rating 9. every model is equipped with: burst cannon; markerlight.||False
452|dx-6 remora stealth drones|tau|146.0|flyers|if this unit contains 2 models, it has power rating 6. if this unit contains 3 models, it has power rating 9. if this unit contains 4 models, it has power rating 12. every model is equipped with: 2 long-barrelled burst cannons; markerlight; 2 remora seeker missiles.||False
453|ax-5-2 barracuda|tau|146.0|flyers|an ax-5-2 barracuda is equipped with: 2 long-barreled burst cannons; swiftstrike burst cannon; 2 missile pods.||False
454|tiger shark|tau|146.0|flyers|a tiger shark is equipped with: 2 burst cannons; 2 ion cannons; 2 missile pods.||False
455|ax-1-0 tiger shark|tau|146.0|flyers|an ax-1-0 tiger shark is equipped with: 2 burst cannons; 2 heavy rail cannons; 2 missile pods.||False
456|orca dropship|tau|145.0|lords of war|an orca dropship is equipped with: 2 long-barrelled burst cannons; missile pod.||False
457|manta|tau|146.0|lords of war|a manta is equipped with: 2 heavy rail cannons; 6 ion cannons; 16 long-barrelled burst cannons; 6 markerlights; 2 missile pods; 10 seeker missiles.||False
458|remote sensor tower|tau|145.0|fortifications|a remote sensor tower is equipped with: high-intensity markerlight.||False
459|drone sentry turret|tau|145.0|fortifications|if this unit contains 2 models, it has power rating 4. if it contains 3 models, it has power rating 6. if it contains 4 models, it has power rating 12. every model is equipped with: 2 plasma rifles.||False
460|hive tyrant|tyr|20.0|hq|a hive tyrant is equipped with: monstrous bonesword; 2 monstrous scything talons; lash whip.||False
461|the swarmlord|tyr|20.0|hq|the swarmlord is equipped with: bone sabres. your army can only include one the swarmlord model.||False
462|old one eye|tyr|20.0|hq|old one eye is equipped with: 2 monstrous crushing claws; 2 monstrous scything talons; thresher scythe; chitin thorns. your army can only include one old one eye model.||False
463|broodlord|tyr|20.0|hq|a broodlord is equipped with: broodlord claws and talons.||False
464|tyranid prime|tyr|20.0|hq|a tyranid prime is equipped with: devourer; bonesword; lash whip.||False
465|tervigon|tyr|20.0|hq|a tervigon is equipped with: stinger salvoes; massive scything talons.||False
466|tyranid warriors|tyr|20.0|troops|if this unit contains between 4 and 6 models, it has power rating 8. if this unit contains 7 or more models, it has power rating 12. every model is equipped with: devourer; bonesword; lash whip.||False
467|genestealers|tyr|20.0|elites|if this unit contains 6 or more models, it has power rating 9. every model is equipped with: genestealer claws and talons.||False
468|termagants|tyr|20.0|troops|if this unit contains between 11 and 20 models, it has power rating 8. if this unit contains 21 or more models, it has power rating 12. every model is equipped with: fleshborer.||False
469|hormagaunts|tyr|20.0|troops|if this unit contains between 11 and 20 models, it has power rating 8. if this unit contains 21 or more models, it has power rating 12. every model is equipped with: hormagaunt talons.||False
470|ripper swarms|tyr|20.0|fast attack|if this unit contains between 4 and 6 models, it has power rating 4. if this unit contains 7 or more models, it has power rating 6.||False
471|tyrant guard|tyr|20.0|elites|if this unit contains 4 or more models, it has power rating 15. every model is equipped with: 2 rending claws; 2 scything talons.||False
472|hive guard|tyr|20.0|heavy support|if this unit contains 4 or more models, it has power rating 18. every model is equipped with: shockcannon.||False
473|lictor|tyr|20.0|elites|a lictor is equipped with: lictor claws and talons; flesh hooks.||False
474|maleceptor|tyr|20.0|elites|a maleceptor is equipped with: massive scything talons.||False
475|zoanthropes|tyr|20.0|elites|if this unit contains 4 or more models, it has power rating 14.||False
476|venomthropes|tyr|20.0|elites|if this unit contains 4 or more models, it has power rating 10. every model is equipped with: toxic lashes.||False
477|pyrovores|tyr|20.0|elites|if this unit contains 2 models, it has power rating 4. if this unit contains 3 models, it has power rating 6. every model is equipped with: flamespurt; bludgeoning fists; acid maw.||False
478|haruspex|tyr|20.0|elites|a haruspex is equipped with: grasping tongue; ravenous maw; shovelling claws.||False
479|deathleaper|tyr|20.0|elites|a deathleaper is equipped with: lictor claws and talons; flesh hooks. your army can only include one deathleaper model.||False
482|raveners|tyr|20.0|fast attack|if this unit contains between 4 and 6 models, it has power rating 8. if this unit contains 7 or more models, it has power rating 12. every model is equipped with: ravener claws; 2 scything talons.||False
483|sky-slasher swarms|tyr|146.0|fast attack|if this unit contains 4-6 models, it has power rating 4. if this unit contains 7 or more models, it has power rating 6.||False
484|gargoyles|tyr|20.0|troops|if this unit contains 11 or more models, it has power rating 8. every model is equipped with: fleshborer.||False
485|harpy|tyr|20.0|flyers|a harpy is equipped with: stinger salvoes; 2 stranglethorn cannons; scything wings.||False
486|hive crone|tyr|20.0|flyers|a hive crone is equipped with: drool cannon; stinger salvoes; tentaclids; scything wings; thorax spur.||False
487|mucolid spores|tyr|20.0|fast attack|if this unit contains 2 models, it has power rating 2. if this unit contains 3 models, it has power rating 3.||False
488|spore mines|tyr|20.0|fast attack|if this unit contains between 4 and 6 models, it has power rating 2. if this unit contains 7 or more models, it has power rating 3.||False
489|tyrannocyte|tyr|20.0|dedicated transport|a tyrannocyte is equipped with: 5 deathspitters; flensing whips.||False
490|carnifexes|tyr|20.0|heavy support|if this unit contains 2 models, it has power rating 14. if this unit contains 3 models, it has power rating 21. every model is equipped with: 4 carnifex scything talons.||False
491|biovores|tyr|20.0|heavy support|if this unit contains 2 models, it has power rating 6. if this unit contains 3 models, it has power rating 9. every model is equipped with: spore mine launcher; chitin-barbed fists.||False
492|trygon prime|tyr|20.0|hq|a trygon prime is equipped with: bio-electric pulse with containment spines; toxinspike, trygon scything talons.||False
